"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Pacific island small states","PSS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.138288271807515","0.143020537683168","0.182112830102991","0.180167118134671","0.173546948306201","0.173501921742669","0.175060292345994","0.178809137255126","0.177367059561352","0.169529587107327","0.176702131867878","0.192132786558243","0.175189371207171","0.188079832280057","0.200639970982587","0.17799179384967","0.185730055849861","0.184447413824932","0.159472626411369","0.159557427961787","0.177728093517377","0.168459206981328","0.163376955130346","0.165686703466311","0.168854168629116","0.162736347150197","0.156189058426849","0.158920159522474","0.159287057147151","0.161994307437188","0.136066845198793","","",
"Post-demographic dividend","PST","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.365363755054744","0.360253289614803","0.35246367363369","0.349331541776498","0.342156496475759","0.337534510218032","0.33617909052573","0.331720086533068","0.322605519027077","0.313762055118301","0.308359884090525","0.30428169630614","0.29699928846556","0.296042300074164","0.288606390122861","0.28091182980402","0.270178358397253","0.265919226887198","0.257529439302799","0.249937537393856","0.25280937380799","0.243406256864255","0.236518241087083","0.234904296391644","0.225662075444856","0.218474962368421","0.212627644519583","0.205766729508776","0.202596624905251","0.192472142692536","0.183231810927051","","",
"French Polynesia","PYF","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.558929576328806","0.537666178444792","0.568967904076789","0.586511466213817","0.524956304300605","0.507625244391203","0.458751885453881","0.442673753052231","0.400682332016019","0.364815712002951","0.342130956783877","0.339467095960172","0.356816028015206","0.343011759330963","0.349581409344921","0.346079566418725","0.34310184129944","0.34994011178614","0.344198677663416","0.35121597275851","0.356405009647626","","",
"Romania","ROU","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.556251976882902","0.528215125590075","0.511773942074623","0.470133439010451","0.442575238943585","0.437306776924905","0.432459107004458","0.415702375921359","0.371702341969362","0.318577245576075","0.325684903447019","0.331156829239298","0.308394857739621","0.315502218466618","0.277551111664852","0.263355073510172","0.255552346195684","0.232248927011834","0.209574665757019","0.187614478692369","0.187737778914951","0.194548173702618","0.185864786882966","0.163274782632352","0.155613175257263","0.154589263946514","0.146749668369428","0.140602149360278","0.134362211725438","0.127230743327712","0.122658478910444","","",
"Russian Federation","RUS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.680615401784916","0.707816750168919","0.787209735287777","0.798022142422907","0.817995214078021","0.828254868854175","0.842517303858459","0.772937592658073","0.81535096264011","0.784722547241648","0.732169302362145","0.698122089305493","0.666001484794003","0.638400950142039","0.592187811429816","0.560392988290758","0.531696546842816","0.491019503016967","0.465916213012742","0.472199346959417","0.472655432712485","0.475929534610657","0.451237161522282","0.432053506448941","0.42345292440868","0.426775393278648","0.420322391071431","0.418835798957401","0.424376650565482","0.425896313090372","0.415595397220205","","",
"Rwanda","RWA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0785284963103665","0.0723071977394001","0.0685942378643175","0.0750330777515323","0.1432660754567","0.104401976971523","0.0945616631924255","0.0860257479472371","0.0788264692631574","0.0778791329534945","0.0959148416468265","0.0902243838059602","0.0941053431047189","0.0792479983820932","0.0713245097470694","0.0705808393168119","0.0649249048319218","0.0547129987075481","0.0492194864492603","0.0475686520996619","0.0464848326027351","0.0450400397773608","0.0458540393650638","0.0486042565982015","0.0468057239753498","0.0502816501560761","0.0504155747240866","0.0530521907824448","0.0546378538558933","0.0516113223855257","0.0508713192064187","","",
"South Asia","SAS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.286591790567314","0.300260500042617","0.295313526405554","0.296035115945764","0.294058658552028","0.296887802099344","0.292020494578405","0.297770443806419","0.287853047093711","0.288880711612138","0.287732975946703","0.281124752297347","0.280364263653945","0.26905823620913","0.269191661074444","0.261779561111794","0.260129324648025","0.266792873351986","0.272885272622594","0.278644131946515","0.273927188764684","0.275747496923662","0.282792799979228","0.274853694212944","0.279336791242139","0.263665348893947","0.251576911258933","0.249494172752742","0.24769258993922","0.234907906606159","0.225300428859435","","",
"Saudi Arabia","SAU","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.253997925287609","0.242140658461321","0.250335017708561","0.255329859098714","0.257792343656706","0.255340825372306","0.264352455408521","0.264373948964849","0.273082028436049","0.290580874779708","0.28674498079125","0.29540908581773","0.325713236028144","0.306323076044555","0.29874530235766","0.297507702421397","0.307926427861634","0.31963235844392","0.330603941579778","0.352118087025287","0.367882840681887","0.344544105977798","0.347033837051937","0.344779401907943","0.356001634199601","0.355573025603717","0.344930489625427","0.33811068724876","0.315745168046012","0.312666860752849","0.318657492459007","","",
"Sudan","SDN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.075325449651371","0.0627219572955671","0.0555088104661445","0.0376190613800986","0.054476920158887","0.0493317888983618","0.0445003233584075","0.0458299206264437","0.0399119927318009","0.0430771120931417","0.0434509718160292","0.0448437710014906","0.0521700553860803","0.0504704278397357","0.0534245162698613","0.0601269383700742","0.0693690445515733","0.0710462218060188","0.073261131623588","0.078019666945404","0.0796658379479686","0.0798517295986079","0.0954256915460638","0.0938734737373873","0.0942487043634816","0.106920303602494","0.115376792731688","0.114971282668737","0.118635584635116","0.123858403508815","0.120768526744278","","",
"Senegal","SEN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.124996426187593","0.122197369417737","0.132672326626803","0.127696448655723","0.132886618205173","0.133489852982978","0.138717866478947","0.147848420233056","0.156219310890299","0.161827703713467","0.159823440432054","0.167987143907973","0.172551464455013","0.160084784189701","0.183800014287903","0.185227567055283","0.177916360870425","0.192680858163518","0.192810447523547","0.194354854701216","0.198132304545587","0.210695566665113","0.199460867478977","0.209351472500932","0.210833725958141","0.214711905987009","0.220301791141553","0.198388060681186","0.193952063414489","0.224042732847418","0.191996377236405","","",
"Singapore","SGP","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.254707794668687","0.251141704535478","0.242737896391357","0.250736978295321","0.237019215223232","0.218839610156515","0.208709268685911","0.190891879267306","0.189468206428918","0.182872156938562","0.186859468127703","0.188495559966279","0.178183882050303","0.1574999855331","0.14874555004586","0.12903794272945","0.119242860804856","0.112654591191782","0.11099117004399","0.112026962340317","0.106846372930783","0.106175932762586","0.0992260789631041","0.095142107657697","0.0925530644747165","0.0919695403349951","0.0878693420885763","0.0884499438949713","0.0815853542914036","0.0804264281768617","0.0809891000656589","","",
"Solomon Islands","SLB","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.215165364391323","0.212411971063343","0.198252746703786","0.200821633460121","0.199080930394415","0.187404220519433","0.192958900153114","0.201734441974331","0.205788534775319","0.21392055078404","0.257535034501397","0.292158895456621","0.315004496184184","0.308685623853945","0.305209883879523","0.29263320819443","0.289872258746912","0.288616767357758","0.279928867938666","0.28080680907312","0.263095109285113","0.254257971428844","0.247929699072549","0.257718080840382","0.223065899252408","0.195820607385611","0.181855417669863","0.174594867899851","0.173327208057193","0.172554850457664","0.130839511939672","","",
"Sierra Leone","SLE","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0513002993580139","0.0539514981568546","0.0633478395236733","0.0628728546795585","0.0686247408690516","0.0502670723707002","0.0649821728796269","0.0509298270012726","0.0540754022478294","0.0439200478819387","0.0696016015183126","0.0986661853411406","0.0876924205332851","0.0885953477668911","0.0805137988676708","0.0646820238046661","0.082043013307127","0.0647380008527149","0.0633770639644971","0.0612171110626354","0.0621074880975559","0.0768569180512858","0.0775906432010117","0.0772860624833837","0.0815743986907832","0.0978088083262108","0.0992903389489022","0.0915457689480698","0.0824459460190021","0.0779629027225478","0.0802327422626571","","",
"El Salvador","SLV","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0855582939428352","0.108456928843563","0.11084595645061","0.122535074683649","0.133033751913923","0.141322516862543","0.124037166224053","0.14572194149714","0.151217460435859","0.146444681567615","0.145472630507934","0.150272873397198","0.149627295335017","0.161590835960492","0.164265063447923","0.1637979945628","0.166145148187003","0.172014847196112","0.152512944849483","0.150544815212351","0.144333070271171","0.144178606564887","0.139985239600616","0.130605832083084","0.131098099419393","0.135898660849913","0.134948383179128","0.11748610898831","0.123748642433593","0.139750165488562","0.122162358442958","","",
"San Marino","SMR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0386254881716112","0.0357282635882704","0.0325110492033112","0.0309361661427653","0.0282737438995334","0.027502131693657","0.0265234058015015","0.0274152969551967","","",
"Serbia","SRB","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.766588262434573","0.838411402121315","0.850208363556557","0.823114499176313","0.646840122589688","0.657475826685635","0.646297777755773","0.654605202145935","0.670058708143327","0.664224601764485","0.554795183416028","0.55203559341417","0.5035176536998","0.461399656103452","0.4462625561559","0.445189127961261","0.474525037353287","0.427046979617006","0.421225693148914","0.359026957247748","0.410824424937223","0.408275445038438","0.405940789801137","0.379040049451798","0.36202625015263","0.367660911418952","","",
"Sub-Saharan Africa (excluding high income)","SSA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.264780566705662","0.269295882294847","0.275074743419326","0.278216668006065","0.275669223234315","0.28208469368152","0.286647878176117","0.283968415478796","0.279523544841718","0.266547826023166","0.264728652167816","0.276412023427934","0.26167343597832","0.265775796353092","0.263435267561811","0.249672782587895","0.234855052135656","0.227073456476962","0.229777213349554","0.215722283048052","0.218087182475606","0.208491195518056","0.208959828724303","0.209528175886032","0.208434195681774","0.19777325090003","0.197299042736171","0.194507896307568","0.193370779400998","0.193877634552633","0.18025498440545","","",
"South Sudan","SSD","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.264693240535407","0.26921488388513","0.274975367630983","0.278105855731615","0.275579934078521","0.281990236584072","0.286553815144574","0.283875214510151","0.279439662490044","0.266480577379135","0.264647803881245","0.276345287842789","0.261633476486551","0.265741964286126","0.263428035518532","0.24965998034406","0.234841033619388","0.227057708026563","0.229769316078228","0.215737362466896","0.218092823780096","0.208479764473393","0.208948972390677","0.209512758021932","0.208426924803915","0.197778653791527","0.197315061858337","0.194523100402661","0.193389332143666","0.193887752611818","0.180284746723154","","",
"Small states","SST","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.356649704256934","0.355619718662867","0.354068115205795","0.335310464493934","0.334449990606051","0.331623168566799","0.341690776422997","0.330281699540909","0.326915270672577","0.323621317561094","0.319586368948805","0.304975810438741","0.294167792049208","0.298112384678869","0.295786109642624","0.292892853529614","0.293419352086862","0.294050080477651","0.284856351958496","0.28189180460051","0.280488413513838","0.276308682818444","0.268519588231347","0.268184705655826","","",
"Sao Tome and Principe","STP","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.152332821156572","0.16060348560291","0.167639894561156","0.183041202414617","0.184359614619466","0.172943864291595","0.167071677769946","0.170157300280396","0.17458208792027","0.188601269600297","0.180767241663468","0.207399591321871","0.201620116689599","0.188863537295355","0.192865475525294","0.190938948002576","0.191518361444633","0.187717298639369","0.187624036516737","0.183998761455783","","",
"Suriname","SUR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.312756356302806","0.353978472678168","0.353824571997381","0.380579782534056","0.369669925262427","0.372935258727212","0.373123902690994","0.356674538971196","0.348648648042628","0.356629722356591","0.240547235921515","0.237110763099306","0.169233544837028","0.176085019023959","0.183202009611751","0.212352465297661","0.181928316729284","0.159727294672651","0.158177021877435","0.152629570210626","0.175031107161949","0.185057245945406","0.225327457140809","0.205294453906819","0.234299218580872","0.252211774065899","0.287723028214343","0.23433390386185","0.196081654971277","0.239894742241229","0.279540570739293","","",
"Slovak Republic","SVK","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.742959657976202","0.70100164128265","0.621054926934184","0.59617474227656","0.556565803501821","0.52666807929499","0.495626874051121","0.48724395589348","0.450971557748453","0.442551333528186","0.417840047965557","0.398825938032226","0.369926419721597","0.357029461936002","0.323569565894032","0.286681003982089","0.270863037216673","0.261870269781727","0.25641209044521","0.240469630441346","0.225027698026692","0.22757598550331","0.204889785767465","0.196842969054517","0.197761293396365","0.204795533416211","0.193511101254275","0.177488426851052","0.171798773283196","","",
"Slovenia","SVN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.338534147503546","0.346616386069217","0.339354510729922","0.323930162623778","0.295765426188443","0.278241502152671","0.285112662366695","0.278044255239392","0.268108790750379","0.261686760963125","0.255594713393858","0.247433461318059","0.231142901132256","0.238070753990283","0.230053564797797","0.230925843098312","0.22784510757256","0.225418751269156","0.219095984164864","0.192159424405046","0.188391488946454","0.193169672080659","0.18722071013181","0.178592167970167","0.167514706350986","0.159729007122659","","",
"Sweden","SWE","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.182478372972405","0.187673782816721","0.198659401152947","0.201987991115795","0.201173761628728","0.192703455081929","0.207353219035896","0.181371177843822","0.176849001753242","0.166450920944868","0.147815414156419","0.143569751761543","0.144568107230812","0.144388036054624","0.134351847314985","0.122061455029303","0.11348527535542","0.10592866745666","0.104076606443","0.101085495951933","0.107064246995131","0.0961093611188292","0.0913379028520415","0.086808505104717","0.0816401057703311","0.0783871946485408","0.075955062721046","0.073052425301064","0.0674267746662686","0.0643624850058558","0.0631776375478399","","",
"Eswatini","SWZ","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26265528700238","0.254619123903966","0.206448008503806","0.179901898830696","0.312893908052809","0.289893551699643","0.22345276338505","0.220349828391549","0.218884896570991","0.228157737606001","0.194422173676133","0.19507431496739","0.181649186755394","0.162125104579987","0.154743946261158","0.145527369610905","0.138473981101676","0.13710240354621","0.133463380545831","0.136202573158893","0.106913201921896","0.100340005011623","0.0941975772073056","0.107646922148786","0.108935860936775","0.110759717056902","0.120393921640275","0.116923991026672","0.11420578429914","0.117618169834499","0.117254465554542","","",
"Sint Maarten (Dutch part)","SXM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.141848370193997","0.157860614720306","0.148135799608868","0.147533646637658","0.166556828901893","0.162955687144186","0.173428368962565","0.179964988191408","0.185932904590083","0.191263569134464","0.174772577110438","0.197101219783502","0.21194524373536","0.218874800526846","0.252142893423503","0.230526807574475","0.214624713590569","0.204982238365533","0.217551048382192","0.239482044770005","0.226806778040605","0.190540228210655","0.191808787514038","0.184292207175489","0.196214350209347","0.206087119649425","0.221891843028304","0.217822552231919","0.221667029517241","0.208902638048297","0.227692760403985","","",
"Syrian Arab Republic","SYR","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0649701681071107","0.061153913263767","0.0582194621885128","0.0693070084161924","0.0652462213950811","0.0662083604095132","0.0666284580644215","0.0652538190420353","0.0622860424879091","0.0648030007441563","0.0676720887683688","0.0623145677947091","0.0586154691089303","0.073406312818707","0.0555216668065098","0.0487583134756796","0.0495754042443907","0.0516147145988913","0.0587257574692117","0.0610919459594613","0.057461934383065","0.0484241790698091","0.0546682621831582","0.0623486490826423","0.0581611440604947","0.0564211569424743","0.0598327861096435","0.0624452283381572","0.0638334467523846","0.0628659396559626","0.0632749314281651","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.726225117076297","0.718332695288444","0.686325817086761","0.681320898675813","0.650972415481675","0.664567241879233","0.617059147820747","0.596907854278621","0.606503134115538","0.566236533519425","0.556661414961962","0.551818386913009","0.548968205358109","0.581055117446859","0.610396257199085","0.62725983374141","0.622922890694324","0.604347279851115","0.575123461769897","0.570073780456299","0.570597983414282","0.575710014190163","0.550904804181731","0.536362876924892","0.50779356619173","0.472027237468643","0.445023138367627","0.428365093794703","0.423862125809308","0.411454461199399","0.412731961116748","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.68291189593208","0.701650620770562","0.733793479157761","0.716520645238507","0.715371697083675","0.705345449340091","0.687681663849107","0.637638347866496","0.63508846278445","0.613582808973216","0.582036037147636","0.563681295247998","0.541498502570576","0.530053504396299","0.490583440156002","0.462731091927083","0.44647983181125","0.421408460884664","0.407163469370396","0.397467513250899","0.398452371710937","0.395192660572797","0.376977321936569","0.357805912830834","0.340003133198294","0.329975722807091","0.328543001072151","0.323357288062866","0.319721809914696","0.310603936057832","0.305219453895929","","",
"Togo","TGO","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.140098541767107","0.133567086998925","0.112125208496133","0.112074733803942","0.139625062608481","0.139531719784961","0.177942221717533","0.0875809903271102","0.140808348816307","0.195651925899853","0.146495080215255","0.13489071854912","0.148236474045276","0.189494513171127","0.185565186002564","0.191353194387322","0.167378210835008","0.162257521187126","0.16271554782535","0.277825093463296","0.244378322710331","0.220877205995287","0.18467069732703","0.136511608075729","0.117372509621083","0.127898060634066","0.154993147497236","0.13047699229338","0.135065713071479","0.143565415557764","0.138961769669479","","",
"Thailand","THA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.219094581996623","0.221080184783443","0.226853818951249","0.241812348875284","0.249956201821034","0.262351887479872","0.278981888448627","0.296535042594218","0.283732564723131","0.286003719423073","0.273570874705647","0.279858236226442","0.281044302993003","0.269213362028054","0.276277838221122","0.275928491970144","0.265943268411354","0.260325440084364","0.258107438552483","0.24985313529596","0.248844740983232","0.244926858557518","0.244935936454531","0.246338805074254","0.240892260498481","0.240252983013506","0.231464489756375","0.221536228161416","0.210448710208314","0.21386982814794","0.220227391142419","","",
"Tajikistan","TJK","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.509583546169639","0.506387025696718","0.538942417116326","0.433399177659657","0.323490328397155","0.305254001556807","0.327241420175253","0.361086774065933","0.377284571182657","0.334736107467267","0.267283948875562","0.238271832861922","0.213422457738767","0.195993028619858","0.212158864101254","0.189203588543908","0.192231488190371","0.216907410831619","0.187077894317064","0.142404626359102","0.136034338376998","0.132733314641722","0.145189666047943","0.143251690837977","0.192600579747228","0.194395960609061","0.203793469317131","0.23393632607786","0.260511389810556","0.268575508987336","0.267674800841347","","",
"Turkmenistan","TKM","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.68134813660263","1.49178904237252","1.3045195245784","1.23367905213981","1.8552848295384","2.02573961750468","1.70969384243399","1.92296925231642","1.87413725911793","1.90425278653882","1.84476793069208","1.79622909486156","1.89638566792219","2.05540048422191","2.08484973432378","1.89030014496966","1.74796004113983","1.77294640942795","1.56680065122851","1.3050111811735","1.34992215196877","1.29429069212168","1.19508505961587","1.03627129097461","0.915901379893196","0.881969780533555","0.834411210452981","0.780942760782502","0.728972820951968","0.684840083661184","0.713689032727643","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.185640372752388","0.186834256144597","0.18604619765807","0.183133545537808","0.181864837151449","0.185020934397561","0.189748532889151","0.191169385664166","0.193277325960117","0.19105978803459","0.190662324175694","0.191064053377017","0.191067416402042","0.189629172644875","0.188384655566644","0.18721899682029","0.183330886087736","0.179913829686694","0.178823255223269","0.178221197394626","0.179018951783305","0.178353234994063","0.181321410397864","0.180941897241517","0.179364258603393","0.177010137532736","0.173267295656364","0.167570540284512","0.159344718829125","0.157129765089704","0.149078376944016","","",
"Timor-Leste","TLS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.0762752627814675","0.0774684805712269","0.0840195134951614","0.0807798877996775","0.0862523820769062","0.0809286118868786","0.0797482705121357","0.0811202323862682","0.0769387548819459","0.0750811231263083","0.0852175235613349","0.10026059780258","0.118459362619118","0.1120078675282","0.128607174940394","0.143760405494821","0.131441390255821","0.12895157718885","0.0705834646373114","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.336643067731758","0.345730736808373","0.355196774722051","0.374699630208971","0.400064492950486","0.402394887480453","0.388068560029076","0.395732356099396","0.363991643739725","0.360549207555554","0.356108567572167","0.363433435145293","0.358623174710161","0.358711957926716","0.356052875871959","0.367307506449444","0.365842951426303","0.357426082525458","0.358390997582675","0.362615136431702","0.351951696825291","0.355214726895214","0.358094847946886","0.363932921206991","0.36457431481544","0.354574871045531","0.339556937043206","0.341315527427141","0.341492367834948","0.335831750360061","0.32699719191998","","",
"Tonga","TON","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.234959056136144","0.237335108986586","0.201384924938944","0.217857898838718","0.222009388044615","0.221762115294789","0.178223843564126","0.204762562395818","0.201333838481155","0.232996802899837","0.208667014443685","0.185099309312401","0.189590061932192","0.22503588886175","0.219205135424713","0.218654518215385","0.252051211425957","0.223232744472088","0.226451264004886","0.25913591310786","0.219096187357514","0.187161739853792","0.188917807235817","0.197634122409083","0.191527781935895","0.183466409337042","0.194084624783039","0.201488463270068","0.202969761454919","0.242545890683153","0.176503897745694","","",
"South Asia (IDA & IBRD)","TSA","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.286591790567314","0.300260500042617","0.295313526405554","0.296035115945764","0.294058658552028","0.296887802099344","0.292020494578405","0.297770443806419","0.287853047093711","0.288880711612138","0.287732975946703","0.281124752297347","0.280364263653945","0.26905823620913","0.269191661074444","0.261779561111794","0.260129324648025","0.266792873351986","0.272885272622594","0.278644131946515","0.273927188764684","0.275747496923662","0.282792799979228","0.274853694212944","0.279336791242139","0.263665348893947","0.251576911258933","0.249494172752742","0.24769258993922","0.234907906606159","0.225300428859435","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","CO2 emissions (kg per 2017 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.264693240535407","0.26921488388513","0.274975367630983","0.278105855731615","0.275579934078521","0.281990236584072","0.286553815144574","0.28387521451015","0.279439662490044","0.266480577379135","0.264647803881245","0.276345287842789","0.261633476486551","0.265741964286126","0.263428035518532","0.24965998034406","0.234841033619388","0.227057708026563","0.229769316078227","0.215737362466896","0.218092823780096","0.208479764473393","0.208948972390677","0.209512758021932","0.208426924803915","0.197778653791527","0.197315061858337","0.194523100402661","0.193389332143666","0.193887752611817","0.180284746723154","","",
